	airport1_km	airport2_km	info	latitude	longitude	person_count	price	room_size	score	sightseen_count	url	votes
316		24.2	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5399079219	2.44838610291	2.0	11718.0		8.5	10.0	/hotel/es/valentin-paguera.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761396;highlighted_blocks=9415903_108014656_2_1_0;all_sr_blocks=9415903_108014656_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=317;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX317;from=searchresults;highlight_room=#hotelTmpl	294.0
317	97.0	50.0	"
Двухместный номер с 2 отдельными кроватями
"	39.9071027057	3.08246165514	2.0	12137.0		8.9	7.0	/hotel/es/mar-calma.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761396;highlighted_blocks=38467003_98772660_0_1_0;all_sr_blocks=38467003_98772660_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=318;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX318;from=searchresults;highlight_room=#hotelTmpl	303.0
318		21.7	"
Двухместный номер с 1 кроватью
"	39.5683494133	2.98208313254	2.0	8370.0		7.8		/hotel/es/embat-hostel.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761396;highlighted_blocks=153015001_91588592_2_2_0;all_sr_blocks=153015001_91588592_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=319;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX319;from=searchresults;highlight_room=#hotelTmpl	95.0
319		34.0	"
Номер-студио
"	39.3190289003	2.99370516432	2.0	7533.0	28.0	7.5	10.0	/hotel/es/apartamentos.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761396;highlighted_blocks=29636502_91657767_0_42_0;all_sr_blocks=29636502_91657767_0_42_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=320;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX320;from=searchresults;highlight_room=#hotelTmpl	179.0
320		27.5	"
Двухместный номер с 2 отдельными кроватями
"	39.7924611188	2.69024461482	2.0	9590.0		7.1	5.0	/hotel/es/brisas.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=4951901_88492466_0_34_0;all_sr_blocks=4951901_88492466_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=321;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX321;from=searchresults;highlight_room=#hotelTmpl	455.0
321		26.2	"
Двухместный номер с 1 кроватью
"	39.7822232951	2.74150192738	2.0	26087.0		8.3	6.0	/hotel/es/fornalutx-petit.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=9353106_88493631_0_1_0;all_sr_blocks=9353106_88493631_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=322;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX322;from=searchresults;highlight_room=#hotelTmpl	198.0
322		8.4	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5797207404	2.64188870788	2.0	24623.0		8.3	10.0	/hotel/es/hm-balanguera.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=43583201_95549344_0_1_0;all_sr_blocks=43583201_95549344_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=323;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX323;from=searchresults;highlight_room=#hotelTmpl	1043.0
323		24.3	"
Двухместный номер с 1 кроватью
"	39.7654741792	2.71728426218	2.0	19949.0		9.1	5.0	/hotel/es/ca-n-abril.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=24819505_102258718_0_1_0;all_sr_blocks=24819505_102258718_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=324;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX324;from=searchresults;highlight_room=#hotelTmpl	251.0
324		9.1	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5639890024	2.62615889311	2.0	27622.0		8.8	10.0	/hotel/es/granmeliavictoriagl.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=9176501_91989174_0_2_0;all_sr_blocks=9176501_91989174_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=325;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX325;from=searchresults;highlight_room=#hotelTmpl	674.0
325		29.7	"
Трехместный номер
"	39.5414240935	2.38412305713	3.0	56374.0		8.9	10.0	/hotel/es/villa-italia.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=9383709_88493766_0_17_0;all_sr_blocks=9383709_88493766_0_17_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=11;hapos=326;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX326;from=searchresults;highlight_room=#hotelTmpl	124.0
326		33.1	"
Двухместный номер с 2 отдельными кроватями
"	39.3253844495	2.98742652638	2.0	15945.0		8.6	9.0	/hotel/es/marqua-c-s.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=73811702_88504764_0_1_0;all_sr_blocks=73811702_88504764_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=327;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX327;from=searchresults;highlight_room=#hotelTmpl	695.0
327		17.1	"
Двухместный номер с 1 кроватью
"	39.5028858937	2.92106509209	2.0	10463.0		9.3	9.0	/hotel/es/villa-sampoli-adults-only.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=39379301_102935862_0_0_0;all_sr_blocks=39379301_102935862_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=328;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX328;from=searchresults;highlight_room=#hotelTmpl	55.0
328		23.2	"
Двухместный номер с 1 кроватью
"	39.7352339029	2.61287927628	2.0	16877.0		8.5	10.0	/hotel/es/apartamentos-el-encinar.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=9398015_88999743_0_34_0;all_sr_blocks=9398015_88999743_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=329;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX329;from=searchresults;highlight_room=#hotelTmpl	163.0
329		17.3	"
Номер-студио
"	39.5109236484	2.53497987986	2.0	7282.0	27.0	8.4	10.0	/hotel/es/apartamentos-inn.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388919eac50129;srepoch=1512761397;highlighted_blocks=1489405_88686179_0_0_0;all_sr_blocks=1489405_88686179_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=330;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX330;from=searchresults;highlight_room=#hotelTmpl	204.0
330		18.0	"
Люкс
"	39.4580129751	2.90543288065	2.0	15346.0		8.4	9.0	/hotel/es/fincahotel-son-baro.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761399;highlighted_blocks=132272101_105272622_2_1_0;all_sr_blocks=132272101_105272622_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=331;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX331;from=searchresults;highlight_room=#hotelTmpl	25.0
331	66.8	65.2	"
Люкс
"	39.7167275075	3.46045927574	2.0	6906.0	32.0	6.4	3.0	/hotel/es/apartaments-la-perla-negra.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761399;highlighted_blocks=31912002_88497827_0_0_0;all_sr_blocks=31912002_88497827_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=332;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX332;from=searchresults;highlight_room=#hotelTmpl	72.0
332		23.6	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5371785226	2.45587348938	2.0	10672.0		7.5	10.0	/hotel/es/celo-garden.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761399;highlighted_blocks=29326501_88497317_0_33_0;all_sr_blocks=29326501_88497317_0_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=333;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX333;from=searchresults;highlight_room=#hotelTmpl	121.0
333		8.1	"
Двухместный номер с 1 кроватью
"	39.571789157	2.64217168093	2.0	23018.0		8.3	10.0	/hotel/es/saratoga.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761399;highlighted_blocks=9065802_101509501_0_2_0;all_sr_blocks=9065802_101509501_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=334;dest_type=region;dest_id=767;higher_class_available=1;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX334;from=searchresults;highlight_room=#hotelTmpl	2270.0
334	79.3	55.1	"
Апартаменты
"	39.5725582699	3.37323188782	5.0	11854.0	105.0	9.1	5.0	/hotel/es/apartamentos-iris.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761399;highlighted_blocks=54519901_107695540_0_0_0;all_sr_blocks=54519901_107695540_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=335;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX335;from=searchresults;highlight_room=#hotelTmpl	191.0
335		34.2	"
Апартаменты
"	39.3166830318	2.99408085644	5.0	7596.0	70.0	7.3	10.0	/hotel/es/apartamentos-estanques.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761399;highlighted_blocks=27871301_88496881_5_0_0;all_sr_blocks=27871301_88496881_5_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=336;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX336;from=searchresults;highlight_room=#hotelTmpl	211.0
336		18.4	"
Двухместный номер с 2 отдельными кроватями
"	39.7059134807	2.78965830803	2.0	8370.0		8.2	10.0	/hotel/es/hostal-ca-n-tiu.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761399;highlighted_blocks=37331201_101452308_0_0_0;all_sr_blocks=37331201_101452308_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=337;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX337;from=searchresults;highlight_room=#hotelTmpl	160.0
337		8.2	"
Двухместный номер с 1 кроватью
"	39.5701693257	2.63928780332	2.0	30384.0		8.8	10.0	/hotel/es/hostal-cuba.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761400;highlighted_blocks=103000604_88506988_0_1_0;all_sr_blocks=103000604_88506988_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=338;dest_type=region;dest_id=767;higher_class_available=1;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX338;from=searchresults;highlight_room=#hotelTmpl	179.0
338		27.3	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.7905419148	2.69313633442	2.0	19331.0		8.7	5.0	/hotel/es/marina-puerto-de-soller.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761400;highlighted_blocks=28162101_88206278_0_33_0;all_sr_blocks=28162101_88206278_0_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=339;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX339;from=searchresults;highlight_room=#hotelTmpl	1074.0
339		20.3	"
Двухместный номер с 1 кроватью
"	39.7095183447	2.6231521368	2.0	17438.0		9.4	10.0	/hotel/es/cas-papa.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761400;highlighted_blocks=78289701_88211505_0_2_0;all_sr_blocks=78289701_88211505_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=340;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX340;from=searchresults;highlight_room=#hotelTmpl	432.0
340		9.1	"
Двухместный номер с 1 кроватью
"	39.5623528	2.6260014	2.0	6417.0		5.5	10.0	/hotel/es/hostal-terramar-palma-de-mallorca.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761400;highlighted_blocks=106834502_88507537_2_0_0;all_sr_blocks=106834502_88507537_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=11;hapos=341;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX341;from=searchresults;highlight_room=#hotelTmpl	1014.0
341		34.2	"
Двухместный номер с 2 отдельными кроватями
"	39.3168013128	2.99400776625	2.0	7219.0		8.7	10.0	/hotel/es/hostal-doris.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761400;highlighted_blocks=28373001_88497063_0_2_0;all_sr_blocks=28373001_88497063_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=342;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX342;from=searchresults;highlight_room=#hotelTmpl	313.0
342		11.9	"
Апартаменты
"	39.5401205079	2.5922689	4.0	11160.0	45.0	6.9	10.0	/hotel/es/apartamentos-mimosin.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761400;highlighted_blocks=169338103_106304913_4_0_0;all_sr_blocks=169338103_106304913_4_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=343;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX343;from=searchresults;highlight_room=#hotelTmpl	86.0
343	67.3	64.6	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.7102718964	3.45648765564	2.0	7324.0		8.4	3.0	/hotel/es/marbel.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761400;highlighted_blocks=39486901_101454922_0_1_0;all_sr_blocks=39486901_101454922_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=344;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX344;from=searchresults;highlight_room=#hotelTmpl	108.0
344		36.0	"
Апартаменты
"	39.3383291756	3.0500689963	4.0	11265.0	90.0	8.8	9.0	/hotel/es/rooms-can-moreno.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891b753e0473;srepoch=1512761400;highlighted_blocks=112723402_88508597_4_0_0;all_sr_blocks=112723402_88508597_4_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=345;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX345;from=searchresults;highlight_room=#hotelTmpl	53.0
345		17.8	"
Двухместный номер с 2 отдельными кроватями
"	39.6622212651	2.58635222912	2.0	11300.0		8.7	10.0	/hotel/es/agroturismo-son-galceran.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891c24e906b5;srepoch=1512761402;highlighted_blocks=24081706_88204321_0_1_0;all_sr_blocks=24081706_88204321_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=346;dest_type=region;dest_id=767;higher_class_available=1;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX346;from=searchresults;highlight_room=#hotelTmpl	316.0
346		29.3	"
Двухместный номер с 2 отдельными кроватями
"	39.7391610508	2.96613559127	2.0	15820.0		8.9	6.0	/hotel/es/agroturismo-son-vivot.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891c24e906b5;srepoch=1512761402;highlighted_blocks=27213908_88496573_0_1_0;all_sr_blocks=27213908_88496573_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=347;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX347;from=searchresults;highlight_room=#hotelTmpl	54.0
347		1.6	"
Двухместный номер с 2 отдельными кроватями
"	39.5378135648	2.7162816037	2.0	7430.0		7.5	10.0	/hotel/es/hotellinda.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891c24e906b5;srepoch=1512761402;highlighted_blocks=9178507_88191798_2_33_0;all_sr_blocks=9178507_88191798_2_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=348;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX348;from=searchresults;highlight_room=#hotelTmpl	749.0
348		17.1	"
Апартаменты
"	39.5144207333	2.53532923758	2.0	9782.0	45.0	8.7	10.0	/hotel/es/playas-ca-s-saboners.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891c24e906b5;srepoch=1512761402;highlighted_blocks=1675823_95141499_0_34_0;all_sr_blocks=1675823_95141499_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=349;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX349;from=searchresults;highlight_room=#hotelTmpl	457.0
349		24.4	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.6526212518	2.48099505901	2.0	13309.0		8.5	10.0	/hotel/es/maristel.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891c24e906b5;srepoch=1512761402;highlighted_blocks=9330305_88193464_0_34_0;all_sr_blocks=9330305_88193464_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=350;dest_type=region;dest_id=767;higher_class_available=1;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX350;from=searchresults;highlight_room=#hotelTmpl	477.0
350		23.5	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.537323321	2.45730578899	2.0	10463.0		8.8	10.0	/hotel/es/villa-palmer.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838891c24e906b5;srepoch=1512761402;highlighted_blocks=32862101_101180787_0_1_0;all_sr_blocks=32862101_101180787_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=351;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX351;from=searchresults;highlight_room=#hotelTmpl	404.0
